136.00,41.42,43.02,45.19,37.23,29.65,37.37,32.81,36.88,37.73,43.76
84.00,39.57,46.18,44.84,42.74,28.46,34.42,34.26,32.48,33.36,46.37
96.00,27.92,43.58,34.77,39.69,24.05,34.48,35.38,36.43,27.09,48.76
114.00,28.07,38.20,32.71,37.18,22.51,32.99,41.43,27.62,26.21,46.65
129.00,34.60,39.57,37.07,43.06,25.79,31.01,38.27,28.04,22.30,44.46
130.00,38.78,43.50,35.39,34.05,31.56,36.41,40.03,36.45,24.04,45.76
110.00,46.23,43.31,46.27,36.98,34.16,29.30,43.17,34.86,33.58,44.94
99.00,39.25,50.89,47.38,36.33,33.98,28.67,41.82,37.95,29.87,48.26
113.00,36.36,44.64,43.82,31.41,30.72,35.35,44.78,38.56,27.86,45.65
217.00,23.41,39.89,44.60,39.57,25.68,24.19,38.61,30.02,23.53,41.65
194.00,31.62,28.92,31.19,31.39,21.27,25.49,27.81,32.05,26.65,35.59
276.00,43.51,22.49,25.72,26.20,22.18,29.44,29.72,38.08,36.39,33.84
263.00,37.85,21.25,28.73,19.71,33.13,17.57,31.03,39.15,43.35,34.22
299.00,42.95,24.07,29.81,16.91,36.74,26.55,37.93,47.10,43.50,30.82
193.00,26.54,20.48,37.99,23.28,40.41,35.89,38.75,43.28,37.77,28.75
119.00,29.20,34.05,42.02,28.05,46.47,33.01,35.08,37.34,35.92,27.85
110.00,20.45,39.00,39.64,35.70,46.36,46.61,28.48,33.46,47.75,31.83
109.00,9.94,38.33,34.82,33.91,48.17,44.71,24.94,25.11,52.62,44.62
106.00,18.91,50.57,36.12,37.17,53.08,45.89,22.41,28.18,57.67,48.57
93.00,19.43,42.77,38.81,34.44,43.80,45.64,25.38,38.04,54.77,46.81
84.00,27.30,40.74,37.79,29.90,37.91,41.79,26.79,43.95,38.03,41.55
149.00,40.10,34.99,32.92,34.82,41.34,38.79,27.17,48.31,35.55,30.55
202.00,32.73,29.86,31.60,34.80,39.80,29.00,43.55,49.15,35.21,21.55
235.00,33.27,38.69,32.60,40.77,41.36,28.85,39.23,39.80,35.59,25.95
283.00,40.67,36.06,32.51,37.34,42.22,23.14,41.73,33.29,39.73,22.22
264.00,30.80,36.81,40.44,36.48,36.04,27.56,44.94,32.58,42.97,24.98
251.00,44.58,37.26,36.07,29.04,30.21,35.94,35.49,30.05,37.76,26.90
198.00,42.27,30.45,31.33,23.94,33.15,35.36,51.99,29.61,37.77,27.13
125.00,35.03,31.33,34.01,20.05,42.44,37.27,55.40,31.49,40.52,32.50
204.00,35.23,29.76,36.58,18.19,46.84,33.25,53.13,34.44,41.41,34.94
173.00,28.53,30.49,41.77,22.66,45.30,25.20,50.05,34.91,36.38,35.72
238.00,26.52,33.94,44.42,27.81,47.36,22.29,36.62,31.75,30.04,34.29
159.00,33.42,37.70,37.73,36.83,39.64,28.94,35.38,32.41,19.33,35.41
245.00,32.21,40.91,33.25,28.39,30.41,26.25,35.44,32.79,15.72,27.85
267.00,31.30,38.36,29.80,32.78,38.21,26.12,33.65,36.40,19.95,31.71
372.00,34.30,29.76,24.77,28.63,33.76,34.32,37.12,39.81,24.91,28.53
259.00,35.00,33.13,21.73,30.79,31.68,32.76,25.96,36.13,32.41,19.92
191.00,45.43,30.84,25.15,44.19,41.26,34.54,25.64,21.18,34.75,18.60
171.00,45.59,32.08,25.01,43.56,35.02,38.29,31.81,16.53,41.24,12.11
228.00,46.33,34.91,28.31,39.85,36.34,41.63,33.56,21.57,47.86,16.12
318.00,41.40,22.25,36.98,35.52,40.96,37.78,35.27,23.52,44.11,19.94
307.00,29.40,15.81,31.78,30.89,40.23,43.87,38.43,36.85,47.02,23.70
354.00,35.22,9.83,32.88,29.32,40.14,44.56,37.29,45.54,44.96,33.23
339.00,39.61,23.82,37.23,29.53,40.80,35.15,32.30,37.86,34.20,34.76
321.00,40.20,21.86,35.00,33.38,35.73,38.81,37.38,38.40,43.92,40.18
237.00,44.44,31.42,40.26,30.95,30.73,38.03,34.24,31.32,42.68,32.57
179.00,36.92,37.39,36.85,28.00,31.41,34.81,30.18,22.88,31.10,33.60
129.00,34.11,31.24,35.64,37.39,25.42,32.58,35.02,28.79,27.89,25.50
93.00,39.54,48.34,34.39,38.26,23.81,23.24,36.45,26.47,22.17,26.12
114.00,42.01,42.59,39.22,38.91,23.32,15.60,31.24,32.17,19.01,28.82
216.00,37.03,40.77,41.67,42.33,21.32,17.29,35.05,32.30,25.85,29.64
262.00,35.00,40.28,41.85,39.41,26.98,28.96,34.79,34.53,26.55,31.02
269.00,30.36,32.07,46.07,40.25,25.80,37.34,35.28,36.31,29.39,37.16
231.00,25.33,35.99,39.30,41.88,26.81,33.26,40.44,34.36,29.09,37.40
180.00,36.51,34.52,48.23,34.95,32.98,36.49,40.19,37.27,34.51,30.75
230.00,40.66,28.65,43.61,25.95,39.45,31.94,35.51,35.34,46.76,37.25
218.00,38.72,26.83,44.14,21.81,46.56,30.68,32.48,35.99,38.78,33.56
295.00,44.09,28.61,37.02,18.18,45.14,39.89,35.69,34.12,36.45,43.25
255.00,34.14,27.20,25.65,22.94,40.75,40.19,28.69,28.19,27.11,49.13
214.00,26.56,31.74,30.91,26.11,40.09,33.23,33.70,21.09,23.07,58.89
259.00,23.55,34.38,30.69,25.95,39.10,34.68,33.94,20.52,26.91,56.79
311.00,26.24,34.50,43.65,22.94,34.40,30.45,34.71,24.14,32.26,50.72
329.00,35.01,42.56,51.97,22.79,33.68,29.92,41.79,28.33,34.32,45.57
303.00,32.31,39.09,50.25,28.67,28.22,34.99,41.75,34.83,31.95,41.78
189.00,31.81,37.97,54.88,33.88,28.69,40.78,42.41,37.65,32.14,36.11
151.00,33.45,32.78,48.50,42.20,27.14,39.83,39.27,38.79,32.81,37.62
89.00,20.59,32.79,48.50,42.22,30.77,41.52,37.10,39.14,32.16,40.87
91.00,27.23,25.87,43.32,38.31,34.46,44.34,33.53,37.61,30.59,30.48
158.00,31.23,30.25,26.68,34.63,37.98,41.80,38.06,28.20,30.10,30.06
176.00,33.30,37.51,29.39,35.56,49.34,37.94,34.73,25.82,21.68,25.79
245.00,35.92,29.08,33.04,36.96,45.87,38.49,33.52,24.14,29.51,20.92
164.00,30.30,31.42,32.78,34.55,40.16,40.48,35.97,23.34,39.70,23.04
136.00,31.37,28.82,41.04,34.67,35.10,38.41,24.76,31.51,33.24,26.36
104.00,27.56,29.03,24.21,27.76,38.48,37.66,25.57,38.60,42.17,24.07
240.00,32.53,25.78,28.18,25.49,39.16,34.96,28.78,41.38,37.69,28.53
349.00,35.33,34.97,27.45,29.88,37.40,31.51,33.24,37.75,37.34,30.29
319.00,33.62,32.88,26.46,26.22,45.24,29.17,31.77,36.21,46.27,30.12
236.00,29.29,32.33,39.24,24.94,35.01,29.84,32.77,32.80,43.76,37.41
88.00,34.39,32.90,33.79,27.46,27.50,26.98,34.52,35.16,42.37,28.93
104.00,30.41,25.96,38.91,23.57,27.29,26.71,31.74,42.32,38.83,24.72
120.00,33.88,23.83,34.24,26.95,21.21,32.40,37.09,52.48,41.54,23.49
140.00,37.97,21.56,35.04,33.28,25.67,35.91,41.70,48.69,41.13,19.97
219.00,35.70,25.93,31.84,28.47,32.14,37.71,35.37,47.40,40.68,31.55
237.00,43.16,39.03,24.39,32.05,44.45,35.12,37.99,41.84,32.42,32.48
247.00,41.92,44.06,28.87,31.95,44.16,43.25,39.61,34.52,30.75,37.79
136.00,39.07,42.80,26.15,35.65,33.19,54.44,32.97,39.64,29.19,37.46
160.00,28.33,45.40,28.76,46.86,31.86,58.75,34.64,33.43,29.96,36.21
170.00,20.13,44.39,28.59,47.82,18.48,65.61,16.99,39.81,40.03,40.11
160.00,19.20,48.92,25.12,46.06,16.56,48.60,23.24,31.98,33.59,42.62
186.00,26.01,51.44,27.41,39.53,23.38,38.53,31.82,29.38,33.29,45.25
199.00,40.45,48.66,22.89,30.92,22.80,33.50,34.59,33.38,36.16,40.69
238.00,46.50,40.68,34.28,31.24,22.64,27.37,49.11,26.98,31.93,34.06
219.00,49.79,32.72,38.73,36.95,24.94,39.68,46.86,31.77,39.09,27.69
189.00,43.41,33.20,43.61,34.58,21.81,37.79,39.89,28.63,35.82,26.12
221.00,49.17,32.45,47.44,33.59,26.45,40.56,39.55,27.23,41.09,29.35
183.00,49.49,40.76,34.40,30.46,30.72,45.85,33.99,26.16,35.33,40.36
265.00,48.50,44.18,30.38,25.76,32.66,41.84,29.35,18.24,28.63,34.81
250.00,49.52,44.91,24.88,28.42,33.55,42.52,29.67,20.25,36.03,39.12
256.00,34.64,42.10,24.19,27.54,37.98,41.37,24.40,22.34,29.24,41.62
269.00,38.64,39.04,29.84,29.77,40.78,39.91,26.03,31.00,42.39,42.33
331.00,37.29,41.29,28.57,30.74,35.09,33.08,25.82,35.20,44.58,50.84
289.00,35.37,42.22,34.45,31.26,32.12,34.95,22.24,42.91,40.09,47.63
186.00,32.73,42.69,31.99,34.60,20.28,33.46,31.48,39.78,42.76,41.27
143.00,26.40,40.02,25.54,28.95,19.07,37.05,30.41,37.39,31.65,35.39
144.00,21.83,38.40,29.62,25.79,21.39,40.66,37.25,41.29,29.76,27.38
238.00,30.11,39.94,28.36,27.74,30.59,40.01,37.57,35.22,25.72,16.96
240.00,35.79,36.33,33.50,15.78,38.64,33.76,30.76,37.48,25.60,30.26
221.00,40.13,34.45,42.41,18.54,39.18,27.94,37.08,35.82,33.76,29.94
122.00,39.09,28.77,39.03,18.78,41.32,27.56,37.30,36.06,32.01,36.98
128.00,36.07,21.92,29.25,17.33,37.90,29.88,38.37,41.99,31.46,47.00
100.00,42.02,41.52,21.30,31.83,37.70,35.76,32.61,43.80,26.45,38.91
107.00,43.24,48.35,17.92,37.94,40.44,38.18,27.89,42.86,17.70,38.30
29.00,44.04,50.77,15.45,40.64,29.59,42.79,32.15,45.16,19.39,36.10
160.00,33.33,44.11,25.87,42.18,39.57,43.95,33.37,31.41,27.32,38.88
235.00,30.53,30.45,36.89,36.60,39.35,49.85,41.55,36.69,32.95,34.30
264.00,29.79,23.50,47.50,32.17,37.33,53.20,43.19,38.39,39.91,37.16
151.00,26.65,25.57,51.22,38.83,41.20,52.36,35.73,35.59,45.00,41.56
106.00,37.01,33.44,45.43,31.64,37.03,48.93,28.22,44.17,42.91,40.41
217.00,34.25,38.45,36.90,28.47,24.00,45.65,26.47,38.05,39.59,43.06
218.00,28.45,40.61,29.19,27.88,19.29,37.65,25.39,41.01,36.92,49.31
225.00,27.21,44.46,28.06,23.14,25.87,37.75,28.97,43.27,33.58,46.56
122.00,26.83,40.29,36.57,18.79,17.98,40.54,31.43,41.05,33.83,42.94
117.00,31.53,38.81,45.32,23.29,34.89,33.98,32.11,42.28,35.35,42.94
104.00,37.88,32.98,39.62,22.98,28.85,37.83,33.20,34.65,31.56,33.95
105.00,44.58,25.40,39.90,26.32,26.05,41.91,37.51,34.02,30.05,33.58
229.00,45.21,29.96,37.40,35.24,25.60,46.50,46.45,28.97,25.44,35.00
323.00,33.36,30.99,33.22,34.68,24.74,47.23,43.40,29.31,24.64,38.00
395.00,27.60,29.22,37.36,42.28,32.41,34.08,32.64,26.89,27.62,37.40
281.00,19.19,30.09,34.85,39.72,42.57,26.67,25.26,18.99,24.19,33.72
229.00,17.35,26.28,24.94,38.80,48.20,24.31,22.33,23.50,31.66,36.64
193.00,26.19,25.18,23.53,44.38,41.86,30.70,24.54,19.55,22.69,38.31
217.00,34.63,37.27,25.82,42.62,44.28,46.08,31.59,23.87,20.92,46.61
274.00,40.99,38.53,32.90,44.51,31.87,46.99,37.98,35.32,26.69,46.09
275.00,36.83,33.27,37.76,43.00,32.68,45.77,41.94,33.96,21.85,49.64
330.00,38.08,31.81,40.59,38.87,35.97,46.12,41.58,35.75,29.60,45.53
328.00,27.95,30.13,37.86,32.91,35.22,45.62,44.55,35.00,31.05,37.67
279.00,27.48,25.92,36.77,30.59,38.38,50.07,41.09,34.87,34.64,39.75
258.00,34.79,30.66,33.07,42.33,41.02,50.73,35.94,38.80,41.53,26.44
177.00,39.20,35.08,33.75,47.40,41.54,49.48,41.16,40.27,43.85,26.13
274.00,42.82,33.64,36.99,45.60,31.62,49.06,42.41,44.80,39.52,21.50
281.00,37.69,43.36,39.19,44.08,31.57,48.17,38.61,38.53,30.25,20.05
287.00,37.60,39.27,44.26,35.70,28.98,41.95,43.67,40.73,23.62,27.14
217.00,30.23,38.00,37.21,30.07,25.32,38.96,42.12,47.38,18.31,18.54
126.00,35.04,37.97,36.22,31.33,36.02,41.31,38.60,47.87,22.92,21.83
100.00,36.29,21.16,31.96,34.17,29.04,43.31,46.06,48.19,33.17,21.46
65.00,29.35,29.57,34.42,37.11,27.85,47.80,48.76,36.31,32.35,25.73
171.00,30.54,28.70,29.29,38.14,28.93,49.13,44.59,23.95,30.94,36.30
220.00,21.32,33.89,33.74,44.94,29.21,41.51,42.85,21.81,36.32,39.93
318.00,25.02,47.12,33.20,41.36,39.43,37.84,45.09,23.21,32.94,45.36
229.00,33.43,36.73,40.67,29.02,43.38,30.87,39.63,31.38,33.68,44.84
270.00,32.88,34.79,48.98,33.19,44.34,31.18,36.08,38.73,35.45,39.56
149.00,42.20,28.61,45.69,23.05,37.25,36.54,37.75,35.54,31.54,37.27
253.00,46.26,22.47,42.06,22.08,32.76,41.80,28.25,32.25,32.92,35.84
176.00,38.59,27.02,36.48,27.43,25.66,47.83,28.34,33.97,32.33,33.31
290.00,38.63,26.61,38.60,23.29,26.95,44.54,33.93,36.80,29.71,38.91
180.00,33.07,27.23,42.76,30.23,26.25,39.07,38.03,42.16,33.03,41.01
219.00,31.27,32.01,40.74,40.77,31.52,31.22,30.42,42.68,28.89,41.94
158.00,43.56,38.55,30.61,46.04,40.63,33.06,28.20,49.53,33.69,41.20
190.00,44.48,51.13,31.06,46.16,47.41,34.70,36.05,46.23,32.51,35.24
157.00,51.72,41.12,28.93,42.39,44.73,31.66,40.64,51.20,26.19,31.09
163.00,46.73,36.38,32.14,36.41,36.22,34.05,48.35,49.50,29.76,26.19
201.00,35.00,39.61,35.05,26.78,28.97,38.97,49.66,43.91,31.81,25.66
174.00,36.38,33.68,35.41,18.51,20.23,45.25,46.62,37.45,39.26,24.23
263.00,35.75,39.25,30.59,23.60,25.77,53.44,38.07,30.91,41.12,27.51
266.00,34.90,37.02,31.99,19.30,33.64,54.44,37.26,37.40,42.42,29.54
312.00,41.95,25.96,37.96,24.19,43.63,45.33,44.89,29.31,39.68,35.00
274.00,41.77,24.07,41.70,33.23,51.85,38.59,43.72,36.03,40.41,39.02
208.00,44.54,21.51,44.30,36.78,59.05,39.21,48.94,37.24,36.52,46.12
205.00,49.92,32.05,45.27,39.76,53.60,31.63,50.91,36.77,34.51,43.59
212.00,45.01,35.81,34.47,43.22,29.50,32.88,37.84,36.51,26.47,31.86
220.00,47.20,41.83,25.41,39.52,19.52,39.14,32.90,30.04,19.49,36.92
275.00,38.83,39.65,21.39,36.55,25.10,41.23,28.74,32.23,19.04,31.04
300.00,32.90,34.69,24.38,30.63,28.02,43.66,29.99,26.03,13.30,34.11
402.00,46.59,39.15,32.82,32.12,37.79,43.98,33.19,37.05,15.98,42.72
361.00,41.89,29.68,32.78,37.73,40.32,42.19,37.05,43.29,23.98,36.95
321.00,35.34,36.70,36.00,34.11,38.56,39.50,43.16,40.32,30.21,32.60
202.00,38.82,31.99,37.74,34.83,33.88,42.51,37.55,47.55,40.66,44.43
151.00,33.53,28.40,35.84,27.73,31.95,38.03,40.33,49.11,44.27,42.03
109.00,32.02,26.46,38.40,27.32,27.24,34.15,34.46,47.91,42.86,40.87
107.00,32.80,17.15,34.55,25.22,29.24,33.84,23.23,43.65,39.99,40.97
189.00,35.23,17.03,31.40,29.95,24.16,35.03,20.89,43.29,40.99,35.52
229.00,32.92,16.91,30.08,30.38,26.39,38.34,18.57,39.41,41.96,41.38
257.00,33.78,17.27,38.27,24.98,33.25,43.88,21.27,38.61,36.94,45.77
235.00,38.62,19.18,44.11,31.51,33.18,40.72,32.62,38.47,44.62,38.66
247.00,37.26,33.03,45.36,38.21,35.66,38.12,40.90,42.48,36.21,35.66
269.00,35.21,30.98,41.03,35.71,36.20,39.59,45.66,38.56,40.38,31.49
239.00,45.70,34.52,35.63,37.68,33.62,37.11,44.37,35.65,43.52,31.52
175.00,48.80,42.93,36.62,32.97,25.44,38.17,36.74,35.66,35.95,39.97
253.00,41.31,41.34,38.10,25.36,27.85,35.71,34.09,27.33,39.26,40.02
317.00,33.31,42.04,32.14,33.40,32.78,33.77,29.27,29.90,27.64,37.12
363.00,34.73,44.40,31.02,31.72,35.16,38.28,26.77,27.90,32.86,31.71
321.00,21.14,37.59,26.99,34.56,38.71,35.20,26.12,24.93,33.18,35.77
215.00,27.84,27.20,27.80,36.11,38.49,39.81,29.73,28.45,35.20,38.83
159.00,40.06,26.97,42.08,34.28,33.61,42.27,31.89,26.76,37.67,38.53
88.00,31.66,24.90,40.27,45.11,30.79,34.51,34.25,35.12,38.39,46.09
169.00,42.21,22.73,32.90,47.07,27.93,35.50,31.86,38.93,37.19,40.70
251.00,41.17,32.45,35.28,45.79,29.28,40.03,29.41,35.23,35.97,34.94
322.00,43.79,29.52,23.85,42.59,33.63,33.03,26.62,30.59,35.06,38.75
356.00,42.40,25.15,23.92,32.39,34.08,33.00,30.90,23.94,19.47,36.90
303.00,41.61,28.95,32.11,25.89,39.31,33.31,40.97,23.90,18.25,40.81
349.00,42.54,16.18,26.66,23.92,39.20,29.02,40.47,23.19,13.76,38.28
328.00,36.87,28.48,34.32,24.52,37.94,36.31,39.55,27.73,11.94,38.53
272.00,42.31,38.03,38.34,25.27,35.88,34.95,35.70,32.96,18.29,35.17
248.00,42.24,41.14,38.52,33.23,34.73,34.48,30.50,35.50,23.12,36.63
217.00,40.34,46.87,40.04,42.13,37.12,37.32,29.04,38.58,30.02,44.33
300.00,40.68,43.25,39.82,46.30,35.34,34.23,26.62,38.23,43.33,45.66
318.00,41.80,36.42,43.24,42.22,32.59,30.71,28.25,43.86,51.48,44.05
248.00,41.03,37.62,44.33,34.38,32.20,39.15,29.74,30.49,56.04,38.09
258.00,34.22,38.98,41.81,22.59,31.85,34.16,36.55,31.70,57.57,31.67
160.00,50.71,37.72,38.40,18.31,25.82,34.29,40.54,31.81,57.27,27.24
188.00,51.13,43.43,34.35,21.66,26.16,42.37,36.42,22.43,54.88,36.48
118.00,44.88,46.70,33.90,25.04,26.80,37.98,32.09,36.07,52.32,33.05
132.00,52.08,45.84,31.51,32.02,20.90,38.15,27.06,36.02,50.05,36.33
231.00,31.93,42.62,38.30,33.99,28.88,37.86,24.89,28.01,44.33,36.53
293.00,33.78,41.33,40.64,33.98,28.64,45.11,22.95,36.03,42.05,33.45
370.00,32.31,39.72,45.95,38.72,32.63,39.96,28.39,37.25,35.30,39.17
305.00,29.65,43.01,47.63,37.76,33.98,34.22,28.34,32.74,37.63,46.05
260.00,29.81,44.44,43.06,36.76,29.68,37.27,29.29,43.12,39.88,45.87
202.00,21.44,47.67,38.17,42.89,29.10,23.82,37.93,37.43,40.12,43.47
206.00,27.41,40.12,31.64,37.47,27.84,32.12,30.49,43.34,45.67,45.68
182.00,26.51,32.35,30.05,33.22,31.34,41.56,31.58,44.28,41.48,32.46
183.00,31.00,27.52,31.77,37.35,27.81,37.37,29.61,42.59,44.65,36.88
120.00,31.50,18.02,31.53,31.20,32.04,36.15,28.52,40.98,39.81,33.38
148.00,32.38,23.57,29.54,26.91,34.59,25.67,33.04,36.30,37.10,29.88
153.00,38.80,15.48,30.33,29.78,36.50,23.01,36.27,34.81,33.59,40.12
272.00,39.26,20.40,34.91,27.72,40.22,29.64,41.01,28.97,25.57,43.18
274.00,39.72,25.16,33.42,28.43,39.20,41.67,33.07,31.70,23.39,40.00
231.00,43.35,26.18,32.01,32.22,33.45,43.38,31.50,25.66,29.21,49.69
227.00,39.13,32.33,36.32,34.57,30.05,39.66,25.82,33.09,35.65,44.78
235.00,28.62,27.07,36.70,27.08,25.67,33.40,27.36,41.31,42.43,38.22
325.00,28.07,30.84,41.43,22.84,28.20,30.77,33.64,35.43,41.44,50.54
236.00,19.52,30.00,45.19,31.31,29.23,33.52,39.45,33.03,36.79,38.25
201.00,23.67,36.93,40.75,27.47,23.73,37.24,44.06,27.75,36.32,37.30
193.00,32.20,44.63,36.00,32.23,26.62,39.72,38.62,27.91,30.61,37.53
279.00,39.05,42.82,37.37,30.43,20.11,37.52,33.31,37.59,34.58,31.87
334.00,46.42,37.91,42.54,23.23,16.14,36.84,34.62,38.61,33.61,27.55
314.00,43.41,34.95,48.08,29.30,23.99,32.12,32.17,39.72,34.12,30.34
263.00,43.72,33.21,55.69,28.38,37.58,30.96,29.98,28.26,24.33,35.74
246.00,35.44,35.14,55.94,32.41,45.34,30.56,36.43,21.60,32.51,27.83
182.00,33.29,37.24,47.58,28.84,40.62,30.71,40.22,25.67,29.55,39.83
179.00,26.84,37.46,54.66,24.35,52.48,36.10,52.19,25.61,25.49,36.86
237.00,29.84,32.41,50.68,29.23,40.60,38.62,53.42,35.35,33.79,32.27
264.00,32.91,25.28,47.42,33.09,44.25,37.78,52.12,42.48,33.81,42.11
202.00,33.28,31.83,54.28,39.90,47.31,42.96,42.86,32.54,38.48,34.48
99.00,39.28,37.98,38.47,42.90,41.80,44.12,29.01,33.70,35.05,36.95
152.00,39.91,41.74,35.19,43.28,51.52,42.42,37.32,24.61,34.53,38.94
183.00,36.47,42.52,31.55,41.69,49.76,47.09,27.51,20.67,27.59,34.07
293.00,28.72,40.00,24.91,33.74,55.53,40.18,30.26,32.08,32.14,41.91
302.00,23.63,35.15,33.30,30.25,52.33,38.00,27.38,30.46,36.18,40.38
286.00,17.90,37.76,29.27,35.65,48.72,46.43,17.30,38.85,36.72,33.12
185.00,19.15,38.66,41.32,34.12,44.83,37.35,28.71,37.02,34.79,32.99
150.00,26.38,35.16,46.65,40.61,38.25,41.42,29.58,40.87,33.54,33.21
228.00,26.77,38.38,39.96,41.99,29.22,48.42,41.23,36.86,38.58,35.13
211.00,27.73,40.59,42.32,41.63,28.51,40.56,41.53,34.37,42.39,38.67
202.00,31.31,36.16,33.09,43.13,32.39,50.13,43.59,29.63,38.31,39.45
149.00,30.75,37.73,27.29,40.64,35.36,48.26,45.26,22.17,32.34,33.04
211.00,32.54,39.25,34.91,38.10,39.02,39.76,38.23,26.14,26.54,27.73
144.00,32.05,33.87,32.56,34.50,36.40,39.92,38.93,28.16,25.38,32.15
159.00,28.16,40.99,37.83,32.63,33.56,37.42,33.38,36.60,32.39,31.47
174.00,29.14,36.92,44.77,29.92,29.07,39.07,27.89,45.60,25.98,29.19
218.00,34.05,35.72,38.74,27.67,33.18,38.55,33.86,46.69,32.60,30.47
273.00,37.23,38.90,36.96,21.42,26.90,43.56,32.05,46.75,35.30,25.97
186.00,43.24,36.43,40.38,26.55,22.32,38.77,33.57,43.30,41.03,24.96
273.00,39.18,42.20,35.83,23.57,23.59,37.47,34.64,38.59,48.66,32.14
182.00,40.04,39.78,32.65,30.21,24.89,38.16,34.02,42.06,40.25,31.55
290.00,36.60,34.84,37.18,29.51,33.55,38.91,37.50,48.93,36.29,33.31
179.00,35.02,38.17,21.89,26.22,39.19,43.07,32.32,53.22,34.02,35.73
152.00,43.77,32.80,32.05,34.00,34.74,49.80,24.44,44.56,36.79,40.60
50.00,45.25,35.55,48.49,32.52,27.19,52.08,24.55,41.97,44.26,45.81
103.00,44.76,39.10,39.50,39.84,25.88,46.89,19.60,30.37,47.53,43.79
122.00,41.63,41.31,36.76,36.69,35.94,47.74,21.01,25.62,45.84,42.50
212.00,42.57,36.70,24.73,39.54,40.12,34.14,34.16,34.88,43.83,31.20
177.00,36.91,35.26,20.01,34.46,43.95,39.11,32.24,35.63,30.20,29.40
254.00,45.30,28.72,26.84,33.43,40.39,35.34,37.75,36.82,29.78,30.16
298.00,42.77,28.88,36.87,31.73,28.31,36.97,37.22,46.26,26.96,29.44
319.00,37.39,31.30,45.70,25.71,21.95,48.23,33.12,45.61,27.37,34.93
230.00,35.75,31.30,40.95,32.90,25.55,37.08,35.04,44.21,38.47,43.15
217.00,36.37,34.35,35.52,27.10,27.46,34.20,32.73,50.31,35.52,44.70
263.00,35.00,24.52,28.80,31.12,30.73,33.44,32.37,42.70,36.16,45.43
348.00,33.33,30.21,27.07,35.02,37.14,29.94,29.61,38.33,40.02,43.01
354.00,30.41,30.75,24.90,34.55,33.91,26.99,24.66,38.91,35.93,40.93
375.00,14.13,31.46,23.04,32.60,35.32,28.13,22.13,25.69,40.33,31.57
354.00,19.64,42.09,20.78,29.88,42.36,29.27,24.29,26.95,47.08,36.73
342.00,25.60,37.24,17.14,26.93,46.53,28.62,22.11,21.46,38.50,40.41
345.00,27.78,45.44,26.63,23.38,45.66,35.10,23.00,19.27,38.41,34.75
295.00,30.38,51.88,35.21,24.70,45.55,39.49,27.23,27.88,30.25,38.25
275.00,30.22,42.57,35.96,21.34,35.79,40.71,21.87,27.10,24.75,26.77
174.00,29.47,43.67,36.25,17.61,30.99,38.56,22.91,29.66,30.33,20.27
206.00,26.87,33.21,32.08,16.42,37.02,41.20,23.42,25.15,30.43,18.79
248.00,31.42,29.52,30.05,21.27,46.23,37.17,26.98,21.04,43.00,21.15
212.00,32.48,29.75,37.17,27.12,40.47,32.16,28.08,18.59,40.13,24.64
239.00,31.62,34.05,39.03,32.32,38.94,33.01,28.55,25.83,38.42,28.61
149.00,41.31,38.73,40.91,36.76,35.12,28.04,28.76,31.98,34.20,32.26
151.00,40.56,34.40,40.53,41.52,23.50,29.35,25.87,33.31,24.06,25.54
120.00,41.04,42.95,32.23,42.22,28.20,30.09,30.85,38.46,19.21,26.56
106.00,51.56,44.37,29.38,33.12,27.62,31.13,36.41,36.72,20.60,18.20
232.00,47.81,45.18,33.89,30.66,28.76,38.41,36.54,43.80,26.02,26.08
267.00,43.69,48.44,35.42,27.69,27.42,41.91,37.56,42.88,30.79,38.00
330.00,46.55,35.85,33.93,30.46,30.14,42.54,37.13,40.56,30.47,37.28
333.00,31.15,28.97,30.93,49.44,37.01,46.40,31.01,38.73,30.58,48.17
291.00,28.43,34.37,27.56,49.69,37.66,42.22,31.38,20.23,30.43,42.59
200.00,32.81,34.04,25.89,48.80,45.11,40.24,28.18,23.97,31.49,31.93
136.00,22.69,36.96,30.93,45.62,39.49,41.69,30.42,25.30,38.89,30.82
196.00,28.83,43.02,32.61,40.45,41.67,29.44,40.37,29.05,43.39,26.67
322.00,28.54,37.58,34.31,43.33,41.73,32.20,40.55,40.73,51.66,33.09
280.00,27.92,38.41,38.94,42.20,45.68,33.45,50.74,34.26,48.48,39.55
225.00,32.29,47.94,35.55,39.15,49.23,29.17,53.89,39.42,43.66,45.06
190.00,31.89,49.09,33.04,32.17,41.43,39.48,45.94,41.66,36.94,47.16
174.00,39.17,47.16,27.86,29.29,47.33,36.50,46.74,37.41,30.12,38.43
247.00,38.53,39.14,20.26,30.43,42.53,41.73,34.30,46.61,30.49,31.05
212.00,40.59,30.90,25.95,29.06,49.12,34.69,24.46,51.26,35.16,26.15
204.00,45.62,28.25,31.03,34.41,49.24,28.71,22.20,44.95,39.17,16.66
170.00,37.77,26.37,29.29,32.55,47.46,25.66,23.51,49.99,42.28,21.77
117.00,43.71,27.13,30.97,35.34,46.75,24.88,30.25,45.63,46.84,30.42
245.00,43.97,20.65,28.05,36.49,40.87,30.69,34.77,36.07,45.37,30.62
247.00,35.39,23.77,28.94,35.46,41.96,32.87,43.08,30.91,45.13,34.52
326.00,39.35,21.71,25.32,40.34,32.93,38.80,39.84,26.82,41.30,28.93
276.00,42.96,24.84,26.96,34.11,38.85,31.49,38.25,21.75,36.84,30.05
